2018-19,,,,,2017-18,,,,,2016-17,,,
2-hourly mean daily temperature,,,,,2-hourly mean daily temperature,,,,,2-hourly mean daily temperature,,,
Date,Min,Mean,Max,,Date,Min,Mean,Max,,Date,Min,Mean,Max
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
,,#DIV/0!,,,,,#DIV/0!,,,,,#DIV/0!,
