2018-19,,,,,2017-18,,,,,2016-17,,,,,,
Yield Temperature Data,,,,,Yield Temperature Data,,,,,Yield Temperature Data,,,,,,
Upper,,Lower,,,Upper,,Lower,,,Upper,,Lower,,,,
2018/12/5 8:30,18.8263,2018/12/5 9:20,21.0039,,2017/12/5 7:10,19.1249,2017/12/6 2:10,17.1776,,2016/12/5 5:00,19.9476,2016/12/23 22:10,19.028,,,
2018/12/5 8:40,18.6175,2018/12/5 9:30,20.7862,,2017/12/5 7:20,18.9423,2017/12/6 2:20,17.3472,,2016/12/5 5:10,19.9601,2016/12/23 22:20,19.0854,,,
2018/12/5 8:50,18.4636,2018/12/5 9:40,20.5786,,2017/12/5 7:30,18.4681,2017/12/6 2:30,17.5499,,2016/12/5 5:20,19.978,2016/12/23 22:30,19.148,,,
2018/12/5 9:00,18.3141,2018/12/5 9:50,20.4064,,2017/12/5 7:40,18.4231,2017/12/6 2:40,17.7845,,2016/12/5 5:30,19.9513,2016/12/23 22:40,19.2403,,,
2018/12/5 9:10,18.2453,2018/12/5 10:00,20.2889,,2017/12/5 7:50,18.2271,2017/12/6 2:50,18.0109,,2016/12/5 5:40,19.9495,2016/12/23 22:50,19.3262,,,
2018/12/5 9:20,18.1809,2018/12/5 10:10,20.2123,,2017/12/5 8:00,18.0293,2017/12/6 3:00,18.1738,,2016/12/5 5:50,20.003,2016/12/23 23:00,19.3938,,,
2018/12/5 9:30,18.1244,2018/12/5 10:20,20.083,,2017/12/5 8:10,17.8926,2017/12/6 3:10,18.2454,,2016/12/5 6:00,20.1379,2016/12/23 23:10,19.4493,,,
2018/12/5 9:40,18.0865,2018/12/5 10:30,19.9657,,2017/12/5 8:20,17.7344,2017/12/6 3:20,18.2318,,2016/12/5 6:10,20.1783,2016/12/23 23:20,19.5251,,,
2018/12/5 9:50,18.0479,2018/12/5 10:40,19.8768,,2017/12/5 8:30,17.5426,2017/12/6 3:30,18.2466,,2016/12/5 6:20,20.1753,2016/12/23 23:30,19.5896,,,
2018/12/5 10:00,18.1243,2018/12/5 10:50,19.6548,,2017/12/5 8:40,17.5438,2017/12/6 3:40,18.3046,,2016/12/5 6:30,20.1854,2016/12/23 23:40,19.6923,,,
2018/12/5 10:10,18.1895,2018/12/5 11:00,19.5732,,2017/12/5 8:50,17.5313,2017/12/6 3:50,18.3485,,2016/12/5 6:40,20.2048,2016/12/23 23:50,19.8731,,,
2018/12/5 10:20,18.28,2018/12/5 11:10,19.5808,,2017/12/5 9:00,17.632,2017/12/6 4:00,18.3398,,2016/12/5 6:50,20.1949,2016/12/24 0:00,20.0475,,,
2018/12/5 10:30,18.3663,2018/12/5 11:20,19.4185,,2017/12/5 9:10,17.6223,2017/12/6 4:10,18.2758,,2016/12/5 7:00,20.17,2016/12/24 0:10,20.1679,,,
2018/12/5 10:40,18.32,2018/12/5 11:30,19.3434,,2017/12/5 9:20,17.9378,2017/12/6 4:20,18.2031,,2016/12/5 7:10,20.1953,2016/12/24 0:20,20.2818,,,
2018/12/5 10:50,18.1199,2018/12/5 11:40,19.2799,,2017/12/5 9:30,18.2242,2017/12/6 4:30,18.2264,,2016/12/5 7:20,20.1974,2016/12/24 0:30,20.4587,,,
2018/12/5 11:00,18.0705,2018/12/5 11:50,19.2518,,2017/12/5 9:40,18.1902,2017/12/6 4:40,18.2303,,2016/12/5 7:30,20.2235,2016/12/24 0:40,20.7242,,,
2018/12/5 11:10,18.2535,2018/12/5 12:00,19.2117,,2017/12/5 9:50,18.145,2017/12/6 4:50,18.2344,,2016/12/5 7:40,20.2545,2016/12/24 0:50,20.9705,,,
2018/12/5 11:20,18.4935,2018/12/5 12:10,19.1959,,2017/12/5 10:00,18.269,2017/12/6 5:00,18.2881,,2016/12/5 7:50,20.2705,2016/12/24 1:00,21.2101,,,
2018/12/5 11:30,18.6342,2018/12/5 12:20,19.1965,,2017/12/5 10:10,18.2873,2017/12/6 5:10,18.2261,,2016/12/5 8:00,20.2508,2016/12/24 1:10,21.4772,,,
2018/12/5 11:40,18.6786,2018/12/5 12:30,19.2607,,2017/12/5 10:20,18.3021,2017/12/6 5:20,18.2348,,2016/12/5 8:10,20.2228,2016/12/24 1:20,21.7478,,,
2018/12/5 11:50,18.7457,2018/12/5 12:40,19.2186,,2017/12/5 10:30,18.1961,2017/12/6 5:30,18.3748,,2016/12/5 8:20,20.2054,2016/12/24 1:30,21.9883,,,
2018/12/5 12:00,18.7997,2018/12/5 12:50,19.213,,2017/12/5 10:40,18.1137,2017/12/6 5:40,18.472,,2016/12/5 8:30,20.2221,2016/12/24 1:40,22.199,,,
2018/12/5 12:10,18.7606,2018/12/5 13:00,19.2078,,2017/12/5 10:50,18.048,2017/12/6 5:50,18.4996,,2016/12/5 8:40,20.2597,2016/12/24 1:50,22.424,,,
2018/12/5 12:20,18.5035,2018/12/5 13:10,19.2002,,2017/12/5 11:00,17.9269,2017/12/6 6:00,18.5645,,2016/12/5 8:50,20.2523,2016/12/24 2:00,22.6594,,,
2018/12/5 12:30,18.2165,2018/12/5 13:20,19.196,,2017/12/5 11:10,17.9568,2017/12/6 6:10,18.618,,2016/12/5 9:00,20.2173,2016/12/24 2:10,22.881,,,
2018/12/5 12:40,18.0801,2018/12/5 13:30,19.1736,,2017/12/5 11:20,17.756,2017/12/6 6:20,18.6023,,2016/12/5 9:10,20.1537,2016/12/24 2:20,23.1072,,,
2018/12/5 12:50,18.0781,2018/12/5 13:40,19.1469,,2017/12/5 11:30,17.6945,2017/12/6 6:30,18.5444,,2016/12/5 9:20,20.1177,2016/12/24 2:30,23.3148,,,
2018/12/5 13:00,18.1633,2018/12/5 13:50,19.1489,,2017/12/5 11:40,17.3972,2017/12/6 6:40,18.4825,,2016/12/5 9:30,20.3086,2016/12/24 2:40,23.5634,,,
2018/12/5 13:10,18.2101,2018/12/5 14:00,19.1531,,2017/12/5 11:50,17.4185,2017/12/6 6:50,18.4328,,2016/12/5 9:40,20.395,2016/12/24 2:50,23.7737,,,
2018/12/5 13:20,18.197,2018/12/5 14:10,19.1941,,2017/12/5 12:00,17.3181,2017/12/6 7:00,18.3849,,2016/12/5 9:50,20.0894,2016/12/24 3:00,23.985,,,
2018/12/5 13:30,18.174,2018/12/5 14:20,19.2052,,2017/12/5 12:10,17.0716,2017/12/6 7:10,18.4144,,2016/12/5 10:00,19.8742,2016/12/24 3:10,24.1711,,,
2018/12/5 13:40,18.5347,2018/12/5 14:30,19.204,,2017/12/5 12:20,17.2223,2017/12/6 7:20,18.459,,2016/12/5 10:10,19.7938,2016/12/24 3:20,24.3175,,,
2018/12/5 13:50,18.5415,2018/12/5 14:40,19.2065,,2017/12/5 12:30,17.3237,2017/12/6 7:30,18.537,,2016/12/5 10:20,19.7115,2016/12/24 3:30,24.4099,,,
2018/12/5 14:00,18.4754,2018/12/5 14:50,19.2018,,2017/12/5 12:40,17.3601,2017/12/6 7:40,18.6163,,2016/12/5 10:30,19.6148,2016/12/24 3:40,24.4915,,,
2018/12/5 14:10,18.3937,2018/12/5 15:00,19.1496,,2017/12/5 12:50,17.3167,2017/12/6 7:50,18.5135,,2016/12/5 10:40,19.5303,2016/12/24 3:50,24.5473,,,
2018/12/5 14:20,18.2741,2018/12/5 15:10,19.0812,,2017/12/5 13:00,17.1553,2017/12/6 8:00,18.4359,,2016/12/5 10:50,19.394,2016/12/24 4:00,24.5494,,,
2018/12/5 14:30,18.1808,2018/12/5 15:20,18.9926,,2017/12/5 13:10,17.0599,2017/12/6 8:10,18.4281,,2016/12/5 11:00,20.2812,2016/12/24 4:10,24.4975,,,
2018/12/5 14:40,18.0852,2018/12/5 15:30,18.8775,,2017/12/5 13:20,16.792,2017/12/6 8:20,18.4245,,2016/12/5 11:10,20.312,2016/12/24 4:20,24.3835,,,
2018/12/5 14:50,18.03,2018/12/5 15:40,18.8217,,2017/12/5 13:30,16.839,2017/12/6 8:30,18.4165,,2016/12/5 11:20,20.2774,2016/12/24 4:30,24.2341,,,
2018/12/5 15:00,18.3405,2018/12/5 15:50,18.7593,,2017/12/5 13:40,17.0228,2017/12/6 8:40,18.388,,2016/12/5 11:30,20.114,2016/12/24 4:40,24.0568,,,
2018/12/5 15:10,18.4493,2018/12/5 16:00,18.7329,,2017/12/5 13:50,16.8445,2017/12/6 8:50,18.321,,2016/12/5 11:40,20.0512,2016/12/24 4:50,23.9057,,,
2018/12/5 15:20,18.4767,2018/12/5 16:10,18.7054,,2017/12/5 14:00,17.0121,2017/12/6 9:00,18.2718,,2016/12/5 11:50,19.974,2016/12/24 5:00,23.7648,,,
2018/12/5 15:30,18.438,2018/12/5 16:20,18.606,,2017/12/5 14:10,16.9178,2017/12/6 9:10,18.2033,,2016/12/5 12:00,19.8776,2016/12/24 5:10,23.5789,,,
2018/12/5 15:40,18.3781,2018/12/5 16:30,18.4086,,2017/12/5 14:20,16.9345,2017/12/6 9:20,18.1205,,2016/12/5 12:10,19.8493,2016/12/24 5:20,23.2618,,,
2018/12/5 15:50,18.395,2018/12/5 16:40,18.3234,,2017/12/5 14:30,16.9211,2017/12/6 9:30,18.045,,2016/12/5 12:20,19.7428,2016/12/24 5:30,22.8098,,,
2018/12/5 16:00,18.4555,2018/12/5 16:50,18.3179,,2017/12/5 14:40,16.9349,2017/12/6 9:40,17.9639,,2016/12/5 12:30,19.6777,2016/12/24 5:40,22.5497,,,
2018/12/5 16:10,18.4813,2018/12/5 17:00,18.3822,,2017/12/5 14:50,16.9483,2017/12/6 9:50,17.8802,,2016/12/5 12:40,19.7162,2016/12/24 5:50,22.3264,,,
2018/12/5 16:20,18.4821,2018/12/5 17:10,18.4794,,2017/12/5 15:00,16.9512,2017/12/6 10:00,17.811,,2016/12/5 12:50,19.8071,2016/12/24 6:00,22.1717,,,
2018/12/5 16:30,18.4011,2018/12/5 17:20,18.4432,,2017/12/5 15:10,16.9598,2017/12/6 10:10,17.7566,,2016/12/5 13:00,19.7652,2016/12/24 6:10,22.1144,,,
2018/12/5 16:40,18.3613,2018/12/5 17:30,18.4186,,2017/12/5 15:20,16.973,2017/12/6 10:20,17.6981,,2016/12/5 13:10,19.7251,2016/12/24 6:20,22.0559,,,
2018/12/5 16:50,18.3212,2018/12/5 17:40,18.4326,,2017/12/5 15:30,16.9865,2017/12/6 10:30,17.6649,,2016/12/5 13:20,19.6104,2016/12/24 6:30,21.9963,,,
2018/12/5 17:00,18.2685,2018/12/5 17:50,18.4351,,2017/12/5 15:40,16.9659,2017/12/6 10:40,17.6747,,2016/12/5 13:30,19.5465,2016/12/24 6:40,21.95,,,
2018/12/5 17:10,18.247,2018/12/5 18:00,18.4718,,2017/12/5 15:50,16.9604,2017/12/6 10:50,17.6874,,2016/12/5 13:40,19.5111,2016/12/24 6:50,21.8784,,,
2018/12/5 17:20,18.2206,2018/12/5 18:10,18.4933,,2017/12/5 16:00,16.9676,2017/12/6 11:00,17.7479,,2016/12/5 13:50,19.4522,2016/12/24 7:00,21.8394,,,
2018/12/5 17:30,18.1933,2018/12/5 18:20,18.5006,,2017/12/5 16:10,16.992,2017/12/6 11:10,17.8091,,2016/12/5 14:00,19.4873,2016/12/24 7:10,21.7329,,,
2018/12/5 17:40,18.1691,2018/12/5 18:30,18.48,,2017/12/5 16:20,16.991,2017/12/6 11:20,17.7733,,2016/12/5 14:10,19.4924,2016/12/24 7:20,21.5071,,,
2018/12/5 17:50,18.1223,2018/12/5 18:40,18.4465,,2017/12/5 16:30,17.0001,2017/12/6 11:30,17.852,,2016/12/5 14:20,19.4771,2016/12/24 7:30,21.3223,,,
2018/12/5 18:00,18.1182,2018/12/5 18:50,18.3646,,2017/12/5 16:40,16.998,2017/12/6 11:40,17.9462,,2016/12/5 14:30,19.4571,2016/12/24 7:40,21.173,,,
2018/12/5 18:10,18.0872,2018/12/5 19:00,18.1713,,2017/12/5 16:50,17.0173,2017/12/6 11:50,18.0767,,2016/12/5 14:40,19.4422,2016/12/24 7:50,21.0617,,,
2018/12/5 18:20,18.0728,2018/12/5 19:10,18.1009,,2017/12/5 17:00,17.0641,2017/12/6 12:00,18.0847,,2016/12/5 14:50,19.4047,2016/12/24 8:00,20.9555,,,
2018/12/5 18:30,18.067,2018/12/5 19:20,17.9742,,2017/12/5 17:10,17.0811,2017/12/6 12:10,18.1147,,2016/12/5 15:00,19.2792,2016/12/24 8:10,20.8652,,,
2018/12/5 18:40,18.0573,2018/12/5 19:30,17.6344,,2017/12/5 17:20,17.0705,2017/12/6 12:20,18.1393,,2016/12/5 15:10,19.1973,2016/12/24 8:20,20.8014,,,
2018/12/5 18:50,17.9998,2018/12/5 19:40,17.149,,2017/12/5 17:30,17.0523,2017/12/6 12:30,18.1431,,2016/12/5 15:20,19.1647,2016/12/24 8:30,20.7372,,,
2018/12/5 19:00,17.964,2018/12/5 19:50,17.0681,,2017/12/5 17:40,16.8852,2017/12/6 12:40,18.118,,2016/12/5 15:30,19.1097,2016/12/24 8:40,20.6953,,,
2018/12/5 19:10,17.9443,2018/12/5 20:00,16.9997,,2017/12/5 17:50,17.0746,2017/12/6 12:50,18.0859,,2016/12/5 15:40,19.0554,2016/12/24 8:50,20.6848,,,
2018/12/5 19:20,17.8586,2018/12/5 20:10,17.0286,,2017/12/5 18:00,17.1804,2017/12/6 13:00,17.9961,,2016/12/5 15:50,19.0016,2016/12/24 9:00,20.6844,,,
2018/12/5 19:30,17.7872,2018/12/5 20:20,17.093,,2017/12/5 18:10,17.1678,2017/12/6 13:10,17.9246,,2016/12/5 16:00,18.95,2016/12/24 9:10,20.7462,,,
2018/12/5 19:40,17.7816,2018/12/5 20:30,17.2011,,2017/12/5 18:20,17.1271,2017/12/6 13:20,17.8953,,2016/12/5 16:10,19.127,2016/12/24 9:20,20.8836,,,
2018/12/5 19:50,17.8316,2018/12/5 20:40,17.279,,2017/12/5 18:30,17.129,2017/12/6 13:30,17.8603,,2016/12/5 16:20,19.2379,2016/12/24 9:30,21.0063,,,
2018/12/5 20:00,17.8525,2018/12/5 20:50,17.3207,,2017/12/5 18:40,17.2411,2017/12/6 13:40,17.631,,2016/12/5 16:30,19.1342,2016/12/24 9:40,21.045,,,
2018/12/5 20:10,17.8172,2018/12/5 21:00,17.3357,,2017/12/5 18:50,17.306,2017/12/6 13:50,17.4371,,2016/12/5 16:40,19.0786,2016/12/24 9:50,21.111,,,
2018/12/5 20:20,17.8096,2018/12/5 21:10,17.3376,,2017/12/5 19:00,17.2752,2017/12/6 14:00,17.279,,2016/12/5 16:50,19.1421,2016/12/24 10:00,21.197,,,
2018/12/5 20:30,17.8409,2018/12/5 21:20,17.3411,,2017/12/5 19:10,17.2587,2017/12/6 14:10,17.2149,,2016/12/5 17:00,19.2303,2016/12/24 10:10,21.29,,,
2018/12/5 20:40,17.7983,2018/12/5 21:30,17.3228,,2017/12/5 19:20,17.2481,2017/12/6 14:20,17.177,,2016/12/5 17:10,19.2954,2016/12/24 10:20,21.3779,,,
2018/12/5 20:50,17.7669,2018/12/5 21:40,17.3642,,2017/12/5 19:30,17.2176,2017/12/6 14:30,17.1407,,2016/12/5 17:20,19.251,2016/12/24 10:30,21.4346,,,
2018/12/5 21:00,17.6251,2018/12/5 21:50,17.3664,,2017/12/5 19:40,17.2131,2017/12/6 14:40,17.1316,,2016/12/5 17:30,19.169,2016/12/24 10:40,21.4615,,,
2018/12/5 21:10,17.6227,2018/12/5 22:00,17.3891,,2017/12/5 19:50,17.2148,2017/12/6 14:50,17.116,,2016/12/5 17:40,19.1194,2016/12/24 10:50,21.5122,,,
2018/12/5 21:20,17.6446,2018/12/5 22:10,17.438,,2017/12/5 20:00,17.2011,2017/12/6 15:00,17.1077,,2016/12/5 17:50,19.0749,2016/12/24 11:00,21.5437,,,
2018/12/5 21:30,17.6453,2018/12/5 22:20,17.4894,,2017/12/5 20:10,17.2094,2017/12/6 15:10,17.1187,,2016/12/5 18:00,19.173,2016/12/24 11:10,21.6265,,,
2018/12/5 21:40,17.6974,2018/12/5 22:30,17.5766,,2017/12/5 20:20,17.2065,2017/12/6 15:20,17.1112,,2016/12/5 18:10,19.2325,2016/12/24 11:20,21.7163,,,
2018/12/5 21:50,17.7726,2018/12/5 22:40,17.6436,,2017/12/5 20:30,17.123,2017/12/6 15:30,17.1056,,2016/12/5 18:20,19.2365,2016/12/24 11:30,21.7919,,,
2018/12/5 22:00,17.8647,2018/12/5 22:50,17.7068,,2017/12/5 20:40,16.9063,2017/12/6 15:40,17.0968,,2016/12/5 18:30,19.2155,2016/12/24 11:40,21.9373,,,
2018/12/5 22:10,17.9605,2018/12/5 23:00,17.7716,,2017/12/5 20:50,16.9314,2017/12/6 15:50,17.0826,,2016/12/5 18:40,19.1937,2016/12/24 11:50,22.0378,,,
2018/12/5 22:20,18.0475,2018/12/5 23:10,17.8558,,2017/12/5 21:00,16.9275,2017/12/6 16:00,17.0783,,2016/12/5 18:50,19.1637,2016/12/24 12:00,22.1228,,,
2018/12/5 22:30,18.1275,2018/12/5 23:20,17.9441,,2017/12/5 21:10,16.9268,2017/12/6 16:10,17.0819,,2016/12/5 19:00,19.1484,2016/12/24 12:10,22.2227,,,
2018/12/5 22:40,18.1376,2018/12/5 23:30,18.0475,,2017/12/5 21:20,16.9394,2017/12/6 16:20,17.0634,,2016/12/5 19:10,19.1371,2016/12/24 12:20,22.3365,,,
2018/12/5 22:50,18.1485,2018/12/5 23:40,18.1711,,2017/12/5 21:30,16.9363,2017/12/6 16:30,17.0478,,2016/12/5 19:20,19.1384,2016/12/24 12:30,22.4318,,,
2018/12/5 23:00,18.1864,2018/12/5 23:50,18.2913,,2017/12/5 21:40,16.9406,2017/12/6 16:40,17.0247,,2016/12/5 19:30,19.0995,2016/12/24 12:40,22.5729,,,
2018/12/5 23:10,18.2346,2018/12/6 0:00,18.3875,,2017/12/5 21:50,16.9306,2017/12/6 16:50,17.0281,,2016/12/5 19:40,19.0548,2016/12/24 12:50,22.7028,,,
2018/12/5 23:20,18.2173,2018/12/6 0:10,18.4884,,2017/12/5 22:00,16.921,2017/12/6 17:00,17.0121,,2016/12/5 19:50,19.0517,2016/12/24 13:00,22.8864,,,
2018/12/5 23:30,18.1771,2018/12/6 0:20,18.5944,,2017/12/5 22:10,16.9214,2017/12/6 17:10,16.9967,,2016/12/5 20:00,19.0285,2016/12/24 13:10,23.1791,,,
2018/12/5 23:40,18.1388,2018/12/6 0:30,18.7126,,2017/12/5 22:20,16.8993,2017/12/6 17:20,16.9628,,2016/12/5 20:10,19.0204,2016/12/24 13:20,23.3108,,,
2018/12/5 23:50,18.1456,2018/12/6 0:40,18.8364,,2017/12/5 22:30,16.876,2017/12/6 17:30,16.928,,2016/12/5 20:20,19.0057,2016/12/24 13:30,23.3546,,,
2018/12/6 0:00,18.1587,2018/12/6 0:50,19.0046,,2017/12/5 22:40,16.8441,2017/12/6 17:40,16.8985,,2016/12/5 20:30,18.9807,2016/12/24 13:40,23.3808,,,
2018/12/6 0:10,18.1763,2018/12/6 1:00,19.1283,,2017/12/5 22:50,16.7779,2017/12/6 17:50,16.8768,,2016/12/5 20:40,18.9582,2016/12/24 13:50,23.0791,,,
2018/12/6 0:20,18.2271,2018/12/6 1:10,19.0061,,2017/12/5 23:00,16.7668,2017/12/6 18:00,16.8334,,2016/12/5 20:50,18.9552,2016/12/24 14:00,23.1212,,,
2018/12/6 0:30,18.2874,2018/12/6 1:20,18.9952,,2017/12/5 23:10,16.7594,2017/12/6 18:10,16.7975,,2016/12/5 21:00,18.939,2016/12/24 14:10,22.8816,,,
2018/12/6 0:40,18.3606,2018/12/6 1:30,18.9387,,2017/12/5 23:20,16.7356,2017/12/6 18:20,16.7679,,2016/12/5 21:10,18.9527,2016/12/24 14:20,22.8952,,,
2018/12/6 0:50,18.4387,2018/12/6 1:40,18.9184,,2017/12/5 23:30,16.7281,2017/12/6 18:30,16.7414,,2016/12/5 21:20,19.0186,2016/12/24 14:30,22.6756,,,
2018/12/6 1:00,18.5454,2018/12/6 1:50,18.82,,2017/12/5 23:40,16.713,2017/12/6 18:40,16.6967,,2016/12/5 21:30,19.0506,2016/12/24 14:40,22.4542,,,
2018/12/6 1:10,18.6444,2018/12/6 2:00,18.9003,,2017/12/5 23:50,16.6634,2017/12/6 18:50,16.6764,,2016/12/5 21:40,19.0654,2016/12/24 14:50,22.2968,,,
2018/12/6 1:20,18.735,2018/12/6 2:10,19.0449,,2017/12/6 0:00,16.6262,2017/12/6 19:00,16.6548,,2016/12/5 21:50,19.0734,2016/12/24 15:00,22.0946,,,
2018/12/6 1:30,18.842,2018/12/6 2:20,19.4363,,2017/12/6 0:10,16.6441,2017/12/6 19:10,16.629,,2016/12/5 22:00,19.0889,2016/12/24 15:10,21.9471,,,
2018/12/6 1:40,18.9602,2018/12/6 2:30,19.7883,,2017/12/6 0:20,16.6955,2017/12/6 19:20,16.6068,,2016/12/5 22:10,19.1,2016/12/24 15:20,21.8478,,,
2018/12/6 1:50,19.0628,2018/12/6 2:40,20.1088,,2017/12/6 0:30,16.8212,2017/12/6 19:30,16.5956,,2016/12/5 22:20,19.1309,2016/12/24 15:30,21.6635,,,
2018/12/6 2:00,19.1773,2018/12/6 2:50,20.3186,,2017/12/6 0:40,16.9146,2017/12/6 19:40,16.5951,,2016/12/5 22:30,19.1375,2016/12/24 15:40,21.5416,,,
2018/12/6 2:10,19.3018,2018/12/6 3:00,20.7375,,2017/12/6 0:50,17.0115,2017/12/6 19:50,16.6071,,2016/12/5 22:40,19.1579,2016/12/24 15:50,21.3873,,,
2018/12/6 2:20,19.4323,2018/12/6 3:10,21.1971,,2017/12/6 1:00,17.1313,2017/12/6 20:00,16.6205,,2016/12/5 22:50,19.1817,2016/12/24 16:00,21.1844,,,
2018/12/6 2:30,19.58,2018/12/6 3:20,21.4233,,2017/12/6 1:10,17.0021,2017/12/6 20:10,16.6318,,2016/12/5 23:00,19.1832,2016/12/24 16:10,20.9224,,,
2018/12/6 2:40,19.7483,2018/12/6 3:30,21.8678,,2017/12/6 1:20,16.9429,2017/12/6 20:20,16.6043,,2016/12/5 23:10,19.198,2016/12/24 16:20,20.671,,,
2018/12/6 2:50,19.9177,2018/12/6 3:40,22.1151,,2017/12/6 1:30,17.1098,2017/12/6 20:30,16.5945,,2016/12/5 23:20,19.2027,2016/12/24 16:30,20.5159,,,
2018/12/6 3:00,20.0697,2018/12/6 3:50,22.4198,,2017/12/6 1:40,17.197,2017/12/6 20:40,16.5587,,2016/12/5 23:30,19.1885,2016/12/24 16:40,20.4188,,,
2018/12/6 3:10,20.2293,2018/12/6 4:00,22.6774,,2017/12/6 1:50,17.2399,2017/12/6 20:50,16.5219,,2016/12/5 23:40,19.1873,2016/12/24 16:50,20.3371,,,
2018/12/6 3:20,20.3852,2018/12/6 4:10,22.819,,2017/12/6 2:00,17.309,2017/12/6 21:00,16.5363,,2016/12/5 23:50,19.2198,2016/12/24 17:00,20.1346,,,
2018/12/6 3:30,20.5324,2018/12/6 4:20,23.0516,,2017/12/6 2:10,17.2661,2017/12/6 21:10,16.5704,,2016/12/6 0:00,19.2415,2016/12/24 17:10,20.0427,,,
2018/12/6 3:40,20.672,2018/12/6 4:30,23.1752,,2017/12/6 2:20,17.1405,2017/12/6 21:20,16.6127,,2016/12/6 0:10,19.2386,2016/12/24 17:20,19.9962,,,
2018/12/6 3:50,20.8,2018/12/6 4:40,23.2076,,2017/12/6 2:30,17.1479,2017/12/6 21:30,16.6437,,2016/12/6 0:20,19.2214,2016/12/24 17:30,19.933,,,
2018/12/6 4:00,20.9344,2018/12/6 4:50,23.3125,,2017/12/6 2:40,17.1598,2017/12/6 21:40,16.6179,,2016/12/6 0:30,19.209,2016/12/24 17:40,19.8992,,,
2018/12/6 4:10,21.0535,2018/12/6 5:00,23.403,,2017/12/6 2:50,17.1161,2017/12/6 21:50,16.6952,,2016/12/6 0:40,19.2068,2016/12/24 17:50,19.8722,,,
2018/12/6 4:20,21.1773,2018/12/6 5:10,23.583,,2017/12/6 3:00,17.0335,2017/12/6 22:00,16.7953,,2016/12/6 0:50,19.2267,2016/12/24 18:00,19.8403,,,
2018/12/6 4:30,21.2888,2018/12/6 5:20,23.7363,,2017/12/6 3:10,17.0644,2017/12/6 22:10,16.8857,,2016/12/6 1:00,19.2157,2016/12/24 18:10,19.8155,,,
2018/12/6 4:40,21.4007,2018/12/6 5:30,23.8586,,2017/12/6 3:20,17.136,2017/12/6 22:20,16.9732,,2016/12/6 1:10,19.2195,2016/12/24 18:20,19.7908,,,
2018/12/6 4:50,21.5692,2018/12/6 5:40,24.015,,2017/12/6 3:30,17.2445,2017/12/6 22:30,16.9956,,2016/12/6 1:20,19.1987,2016/12/24 18:30,19.799,,,
2018/12/6 5:00,21.7609,2018/12/6 5:50,24.125,,2017/12/6 3:40,17.5317,2017/12/6 22:40,17.0128,,2016/12/6 1:30,19.1025,2016/12/24 18:40,19.852,,,
2018/12/6 5:10,21.9274,2018/12/6 6:00,24.1537,,2017/12/6 3:50,17.9147,2017/12/6 22:50,17.0563,,2016/12/6 1:40,19.0493,2016/12/24 18:50,19.8847,,,
2018/12/6 5:20,22.0858,2018/12/6 6:10,24.1136,,2017/12/6 4:00,17.7445,2017/12/6 23:00,17.1464,,2016/12/6 1:50,19.0222,2016/12/24 19:00,19.9095,,,
2018/12/6 5:30,22.2464,2018/12/6 6:20,24.0687,,2017/12/6 4:10,17.9913,2017/12/6 23:10,17.1662,,2016/12/6 2:00,19.0123,2016/12/24 19:10,19.9371,,,
2018/12/6 5:40,22.4209,2018/12/6 6:30,24.114,,2017/12/6 4:20,18.1917,2017/12/6 23:20,17.1738,,2016/12/6 2:10,19.0246,2016/12/24 19:20,19.9673,,,
2018/12/6 5:50,22.6004,2018/12/6 6:40,24.1591,,2017/12/6 4:30,18.0911,2017/12/6 23:30,17.1693,,2016/12/6 2:20,19.0207,2016/12/24 19:30,20.0018,,,
2018/12/6 6:00,22.7277,2018/12/6 6:50,24.158,,2017/12/6 4:40,18.1302,2017/12/6 23:40,17.1425,,2016/12/6 2:30,19.0156,2016/12/24 19:40,20.0313,,,
2018/12/6 6:10,22.8852,2018/12/6 7:00,24.1407,,2017/12/6 4:50,18.1089,2017/12/6 23:50,17.1182,,2016/12/6 2:40,19.0207,2016/12/24 19:50,20.0659,,,
2018/12/6 6:20,23.0047,2018/12/6 7:10,24.1091,,2017/12/6 5:00,18.1519,2017/12/7 0:00,17.1075,,2016/12/6 2:50,19.0309,2016/12/24 20:00,20.09,,,
2018/12/6 6:30,22.9915,2018/12/6 7:20,24.0546,,2017/12/6 5:10,18.2569,2017/12/7 0:10,17.1017,,2016/12/6 3:00,19.0499,2016/12/24 20:10,20.0776,,,
2018/12/6 6:40,22.9421,2018/12/6 7:30,24.0475,,2017/12/6 5:20,18.3447,2017/12/7 0:20,17.0924,,2016/12/6 3:10,19.0798,2016/12/24 20:20,20.0814,,,
2018/12/6 6:50,22.9,2018/12/6 7:40,24.1223,,2017/12/6 5:30,18.4005,2017/12/7 0:30,17.0704,,2016/12/6 3:20,19.1482,2016/12/24 20:30,20.088,,,
2018/12/6 7:00,22.8618,2018/12/6 7:50,24.2415,,2017/12/6 5:40,18.4434,2017/12/7 0:40,17.0705,,2016/12/6 3:30,19.2034,2016/12/24 20:40,20.0946,,,
2018/12/6 7:10,22.7141,2018/12/6 8:00,24.338,,2017/12/6 5:50,18.4402,2017/12/7 0:50,17.0804,,2016/12/6 3:40,19.4883,2016/12/24 20:50,20.0981,,,
2018/12/6 7:20,22.3513,2018/12/6 8:10,24.3921,,2017/12/6 6:00,18.4421,2017/12/7 1:00,17.0966,,2016/12/6 3:50,19.6693,2016/12/24 21:00,20.0991,,,
